"Nº pers","Bruto perc"
141567,20502.76
141566,31100.6
141565,27753.4
141563,25318.1
141573,30498.87
141572,28001.7
141571,14953.96
141570,25926.15
141569,29482.37
141579,28846.57
141578,30880.38
141577,19796.4
141576,19046.83
141574,28591.94
141584,24573.26
141583,25318.1
141582,27106.19
141581,24948.84
141580,18640.92
141590,29087.84
141589,22458.21
141588,29023.1
141587,26032.22
141586,25338.01
141596,35380.96
141595,22549.22
141594,17965.74
141592,31398.97
141591,27343.05
141603,31499
141602,25258.45
141601,25913.45
141599,25728.26
141597,23912.13
141611,26807.02
141610,20125.63
141608,1056.27
141607,31049.01
141604,22472.73
141616,26973.68
141615,24133.92
141614,24624.58
141613,19081.1
141612,25728.26
141621,23969.63
141620,30709.86
141619,16499.09
141618,18835.54
141617,23465.27
141626,29634.65
141625,25627.14
141624,18434.06
141623,5565.12
141622,21971.35
141631,27705.08
141630,15505.3
141629,6033.94
141628,25223.48
141627,16546.75
141637,21399.63
141635,11520.95
141634,26267.87
141633,26940.53
141632,26117.6
141644,26075.78
141643,32182.4
141642,30824.52
141641,25375.71
141640,24008
141652,19585.13
141650,22522.57
141647,31087.2
141646,31597.57
141645,28849.66
141658,17881.97
141656,20820.51
141655,31084.78
141654,21576.83
141653,29122.65
141665,27741.38
141663,23910.85
141662,12489.51
141661,30869.32
141659,30586.83
141670,29046.22
141669,26193.64
141668,31286.07
141667,26385.97
141666,21505.34
141678,28538.49
141676,27534.54
141674,24697.99
141673,25221.59
141671,27325.68
141683,28617.39
141682,25436.28
141681,30951.46
141680,21669.17
141679,26213.97
141689,13901.3
141688,22476.07
141687,21943.4
141686,31093.92
141685,25103.37
141696,27781.02
141694,26216.97
141693,22135.8
141691,31003.56
141690,22928.01
141702,23606.1
141701,18100.26
141700,26536.49
141698,29094.29
141697,20488.03
141707,26510.92
141706,27202.99
141705,27208.05
141704,30511.88
141703,23094.42
141714,30725.94
141713,32756.28
141712,36397.16
141709,26193.48
141708,24647.48
141719,25072.46
141718,19630.91
141717,30694.36
141716,19194.02
141715,22525.71
141725,20605.41
141724,19805.48
141723,21619.17
141721,20899.83
141720,26129.31
141732,19417.51
141731,24404.06
141729,21431.64
141728,25356.48
141727,25375.71
141740,27434.73
141737,20993.58
141736,25376.79
141735,29771.05
141733,23965.17
141746,29478.4
141745,27850.91
141743,26065.44
141742,24208.68
141741,28059.04
141751,27769.18
141750,26839.57
141749,23393.11
141748,30313.35
141747,20557.41
141757,16941.77
141756,22914.14
141755,22601.3
141754,25915.74
141752,29006.2
141763,25748.12
141762,25410.69
141761,23280.81
141760,11658.68
141758,16246.72
141770,11857.31
141769,23702.72
141767,26868.26
141766,25375.03
141764,25784.62
141776,26993.2
141774,23444.03
141773,30565.52
141772,23140.21
141771,5233.32
141782,22322.42
141781,26855.53
141780,24626.13
141779,25980.61
141777,31005.48
141788,25225.18
141787,24023.49
141785,20235.49
141784,21363.58
141783,18485.34
141794,22039.69
141793,26154.42
141792,23537.02
141791,23042.27
141789,27761.95
141800,24128.3
141798,11182.1
141797,20946.41
141796,26300.52
141795,20694.29
141806,25915.74
141805,29198.8
141803,26321.29
141802,21708.09
141801,20960.11
141811,33544.63
141810,26415.3
141809,28618.73
141808,23503.06
141807,21452.79
141819,25144.25
141818,25992.12
141817,24745.12
141815,15934.26
141814,16096.88
141825,25644.38
141824,24792.63
141822,21441.15
141821,23775.19
141820,17543.75
141830,26274.26
141829,23585.6
141828,23395.45
141827,25361.23
141826,25863.85
141836,28272.85
141834,23656.13
141833,21605.12
141832,20036.63
141831,23086.56
141844,20132.9
141843,20694.88
141842,23210.06
141840,21450.39
141837,14303.52
141849,25170.09
141848,16113.95
141847,22976.9
141846,18940.81
141845,21861.17
141854,24663.91
141853,23260.43
141852,21250.09
141851,26857.5
141850,26429.32
141861,9934.54
141859,25542.51
141858,27160.05
141857,15465.43
141856,27028.35
141866,22362.02
141865,22413.81
141864,21293.74
141863,22906.09
141862,21605.12
141871,18137.04
141870,23887.53
141869,22479.6
141868,28245.09
141867,11640.65
141876,22982.47
141875,24055.77
141874,19485.6
141873,25729.6
141872,14343.11
141881,25839.36
141880,21639.89
141879,23373.08
141878,20013.44
141877,22238.56
141886,22857.74
141885,19266.04
141884,20494.77
141883,29437.18
141882,25468.3
141892,25737.2
141891,21347.93
141889,23083.69
141888,29267.96
141887,22898.81
141898,20746.06
141897,22015.03
141896,21924.57
141894,23988.55
141893,23913.44
141905,28622.29
141904,23798.74
141901,23911.7
141900,15372.94
141899,22975.27
141910,20370.9
141909,25914.73
141908,18743.81
141907,10730.17
141906,25927.43
141915,21300.94
141914,20409.93
141913,24208.68
141912,25199.35
141911,21996.94
141920,25251.56
141919,26197.95
141918,23058.46
141917,24253.75
141916,13083.3
141926,19160.98
141924,20864.13
141923,19647.95
141922,21971.35
141921,16560.31
141931,20547.85
141930,20284.96
141929,24247.4
141928,22479.13
141927,27217.36
141937,21342.12
141936,20099.77
141935,19731.13
141934,24029.74
141933,22847.56
141942,22570.46
141941,20256.67
141940,19355.6
141939,21481.33
141938,24989.12
141949,23310.38
141948,23591.24
141947,21893.24
141945,23070.98
141943,28946.18
141954,29397.32
141953,21373.84
141952,20293.18
141951,26324.52
141950,25633.12
141960,19658.25
141959,20117.12
141958,21605.12
141957,28163.06
141956,20354.16
141965,7235.76
141964,24310.35
141963,20942.61
141962,28965.17
141961,19168.1
141970,21412.2
141969,23591.24
141968,23731.52
141967,22914.14
141966,20465.19
141975,17644.1
141974,25128.4
141973,23661.21
141972,22599.1
141971,17767.33
141981,26545.58
141979,26824.62
141978,10958.7
141977,20658.07
141976,25120.87
141987,25728.53
141985,26395.61
141984,25368.19
141983,23641.08
141982,21496.91
141993,19912.38
141992,24475.48
141991,22116.19
141990,25049.92
141988,24636.03
141998,26025
141997,23214.6
141996,25242.86
141995,23657.18
141994,24315.12
142003,20347.72
142002,663
142001,20099.77
142000,23800.41
141999,19160.98
142008,23554.14
142007,26523.11
142006,22375.42
142005,23386.86
142004,19765.9
142014,21483.62
142012,19098.61
142011,19175.76
142010,8045.77
142009,23884.2
142035,40475.05
142032,22212.38
142017,19596.77
142016,24798.85
142015,24915.44
142047,30269.8
142046,34071.73
142044,36104.39
142043,34818.5
142042,39578.06
142054,31022.96
142052,40508.79
142051,35238.55
142050,27852.99
142049,28562.52
142059,28307.82
142058,28455.48
142057,33242.14
142056,38463.06
142055,34027.71
142064,33943.53
142063,33597.06
142062,39362.6
142061,36983.9
142060,33170.2
142071,35913.78
142068,27795.17
142067,28847.07
142066,33574.35
142065,29727.83
142077,32348.58
142076,27818.93
142075,31208.48
142074,37445.67
142072,39957.72
142083,37458.95
142082,34906.17
142081,31838.45
142079,33399.15
142078,28460.05
142088,35072.54
142087,31322.52
142086,32304.95
142085,33840.44
142084,27305.62
142093,32155.06
142092,27359.38
142091,36151.83
142090,33150.34
142089,33036.72
142098,33836.16
142097,38692.57
142096,27642.08
142095,29794.9
142094,21800.87
142103,36352.69
142102,36352.69
142101,31986.57
142100,35954.26
142099,31869.76
142110,35870.6
142109,26763.24
142108,31631.31
142107,35973.84
142104,29831.39
142115,35887.64
142114,32354.13
142113,29818.77
142112,25764.3
142111,30805.87
142121,31118.05
142120,25823.11
142119,22121.59
142118,28114
142116,29586.65
142126,29396.59
142125,32267.47
142124,33047.02
142123,35335.94
142122,22493.44
142131,33941.97
142130,36707.57
142129,28225.73
142128,29357.7
142127,30027.5
142136,29208.29
142135,30101.64
142134,28052.95
142133,33324.8
142132,33117.88
142145,29542.89
142144,29583.48
142143,30551.46
142141,30203.61
142139,27072.4
142151,33890.14
142150,27582.83
142149,25619.36
142147,27199.05
142146,27897.7
142157,29684
142156,22328.22
142155,35359.12
142154,32849.11
142152,30190.59
142162,29208.29
142161,31135.62
142160,29804.66
142159,20764.58
142158,30823.09
142168,15198.64
142167,25370.94
142165,27972.51
142164,16604.14
142163,27078.46
142173,27449
142172,24724.21
142171,23889.59
142170,34248.11
142169,29621.83
142179,27998.11
142178,24618.2
142176,12160.25
142175,35468.1
142174,24208.68
142184,22967.06
142183,23628.65
142182,27921.22
142181,25557.66
142180,25980.61
142195,23183.92
142194,24001.4
142192,28310.39
142188,13199.34
142186,31930.09
142203,25639.03
142202,29929.24
142200,20102.92
142199,28737.61
142197,25760.7
142208,21577.23
142207,26821.32
142206,24411.57
142205,21524.15
142204,11006.23
142214,23657.29
142213,24698.65
142212,25375.71
142211,26344.46
142209,25455.32
142220,20881.63
142219,22525.71
142217,24570.12
142216,23637.04
142215,15135.74
142227,25665.32
142225,23253.15
142224,26755.91
142223,23752.67
142221,24325.95
142232,20270.78
142231,24452.74
142230,23828.38
142229,27350.07
142228,13038.05
142238,21424.77
142237,23669.61
142236,20512.7
142235,26755.91
142233,24796.39
142251,29465.08
142244,38939.99
142241,35182.23
142240,28909.1
142239,20349.2
142258,25364.18
142256,26566.13
142254,32168.94
142253,20415.92
142252,18897.01
142265,11289.07
142264,11111.52
142263,12432.06
142262,25984.08
142261,23100.21
142270,22149.7
142269,20078.7
142268,24250.32
142267,21610.62
142266,27578.94
142277,26391.11
142276,25596.26
142274,23591.24
142273,26230.74
142272,23070.98
142284,24310.15
142283,24722.25
142282,24133.96
142280,29087.31
142279,22224.62
142289,20421.32
142288,24099.21
142287,23319.21
142286,21519.63
142285,20447.83
142294,23185.28
142293,21544.37
142292,20917.2
142291,19765.9
142290,19361.43
142305,26150.45
142303,28653.78
142302,29934.91
142300,30709.86
142298,26153.16
142322,21576.83
142316,27700.35
142314,26239.9
142311,22052.46
142308,15128.8
142330,24678.26
142329,25362.88
142326,33836.16
142325,36439.63
142324,8280.5
142345,23240.25
142343,23257.24
142336,13265.5
142333,18392.45
142331,27763.06
142360,35072.54
142359,34840.25
142358,24433.96
142354,15292.65
142346,19644.74
142365,31791.26
142364,33505.57
142363,27461.32
142362,32357.05
142361,26208.45
142371,29172.22
142370,24657.76
142368,34919.78
142367,35274.82
142366,29165.22
142380,24154.73
142378,33756.66
142377,19181.38
142375,30730.66
142374,22207.43
142386,30797.55
142385,24766.38
142384,27798.35
142383,26360.17
142382,28641.06
142392,27341.84
142390,26799.51
142389,25104.22
142388,24722.02
142387,22513.8
142399,25705.88
142398,23503.06
142396,30998.31
142394,33345.17
142393,28248.84
142405,26477.33
142404,28648.04
142402,25286.21
142401,29263.46
142400,20830.82
142411,30890.14
142409,24228.5
142408,25645.13
142407,31008.01
142406,27662.81
142419,8439.7
142418,21524.35
142417,31104.98
142416,3589.81
142415,17404.67
142426,24699.45
142425,20475.33
142424,24027.76
142423,22439.33
142422,18979.55
142436,20285.87
142434,10506.5
142433,16302.47
142430,20767.45
142428,27936
142444,27445.45
142443,20965.32
142439,15345.8
142438,23569.58
142437,18587.61
142449,21493.04
142448,23437.05
142447,28918.56
142446,21076.36
142445,23388.44
142454,24694.37
142453,29036.84
142452,20634.69
142451,23569.58
142450,24001.4
142459,26704.32
142458,21576.83
142457,21407.23
142456,25351.6
142455,901.18
142464,20430.84
142463,21703.66
142462,27507.47
142461,24001.4
142460,20305.86
142471,21280.89
142470,13558.08
142468,26082.52
142466,13725.6
142465,24571.72
142476,20517.19
142475,25775.51
142474,22363.56
142473,21062.98
142472,26453.67
142481,26075.78
142480,19329.55
142479,27695.46
142478,13255.19
142477,25915.74
142487,19765.9
142486,23768.78
142485,23565.79
142484,19429.83
142483,26168.34
142494,24367.68
142493,12114.47
142492,21497.2
142491,23462.67
142489,23620.2
142500,31904.06
142499,31365.93
142497,20285.79
142496,25669.34
142495,21805.84
142506,24186.59
142505,28242.85
142504,27461.32
142503,26880.67
142501,25362.88
142511,27119.21
142510,29621.43
142509,23649.99
142508,23396.94
142507,30249.61
142521,15825.84
142520,32556.03
142519,31972.39
142513,30218.87
142512,26483.36
142527,20277.97
142526,20984.6
142524,21791.05
142523,24943.76
142522,29412.5
142533,21933.37
142532,30602.59
142531,20958.39
142530,23645.67
142529,30049.15
142540,25883.5
142539,25279.46
142538,23253.15
142536,23855.81
142535,20020.58
142551,21000.74
142549,24814.79
142548,25609.43
142543,21054.63
142541,20915.52
142558,27679.61
142557,27257.56
142555,26159.57
142554,19128.1
142552,17051.23
142566,30403.67
142565,19836.67
142563,7735.68
142561,28456.29
142560,24091.16
142573,22248.37
142572,6755.88
142571,20460.22
142568,26251.41
142567,9156.33
142579,26220.61
142578,22975.19
142577,27332.49
142576,27275.44
142575,29711.76
142586,9201.3
142585,27099.65
142584,16407.94
142583,21447.92
142580,22417
142596,20000.24
142593,10490.96
142592,22688.32
142590,26329.18
142588,27352.92
142601,25999.4
142600,26846.63
142599,26601.72
142598,25907.9
142597,20708.17
142607,26159.57
142606,25183.88
142605,23864.08
142603,23756.42
142602,7524.93
142612,19691.67
142611,22360.35
142610,20923.69
142609,13169.95
142608,21715.74
142618,22623.9
142616,25472.43
142615,10526.22
142614,21873.86
142613,24497.56
142630,21605.12
142629,17692.89
142625,27850.42
142624,25224.5
142623,29021.85
142649,30764.82
142647,22450.06
142641,30043.66
142639,22528.3
142634,32824.1
142657,34117.95
142655,28220.85
142653,25231.88
142652,30589.24
142651,17344.53
142662,39437.73
142661,27279.69
142660,23216.11
142659,24256.23
142658,33519.99
142667,11814.36
142666,28077.89
142665,30913.09
142664,709.65
142663,22778.32
142675,30147.67
142671,30218.87
142670,29241.43
142669,28641
142668,25724.71
142682,28082.34
142681,23629.22
142679,21416.93
142678,28972.87
142676,9523.16
142688,25629.36
142686,25146.82
142685,27822.76
142684,25881.78
142683,28729.83
142695,24087
142693,30938.4
142692,22710.9
142691,25012.93
142689,32288
142702,21214.03
142701,23182.33
142700,26032.24
142697,26866.47
142696,21121.54
142709,23737.24
142707,25833.88
142706,25527.43
142705,22011.59
142704,26789.84
142714,21522.64
142713,21424.07
142712,22975.19
142711,10555.18
142710,24194.09
142725,24998.43
142722,25980.61
142720,13037.81
142719,31768.28
142718,26832.29
142731,27385.57
142730,26235.51
142728,19761.06
142727,21365.51
142726,21922.89
142737,17023.04
142736,25956.97
142735,27919.96
142734,21385.31
142732,23798.74
142743,9106.52
142742,20731.69
142741,21061.77
142740,21283.35
142739,23783.27
142749,19364
142748,19485.6
142746,24066.44
142745,11831.07
142744,19275.39
142756,16020.5
142755,25444.45
142754,23388.44
142752,22062.57
142751,19997.11
142763,10583.42
142762,19691.67
142760,21302.77
142758,24368.28
142757,20606.08
142769,19956.54
142768,20247.51
142767,24153.13
142765,22417
142764,19355.6
142780,37111.93
142779,33355.31
142777,25999.62
142776,25431
142773,23911.7
142791,28879.65
142790,22135.01
142788,30313.08
142785,19689.37
142781,24452.42
142807,33639.23
142800,27313.76
142798,29351.49
142793,13716.2
142792,29529.77
142821,1424.19
142819,20364.44
142813,31499
142811,25938.64
142810,21936.34
142829,28266.14
142828,23049.18
142826,30429.69
142823,25972.26
142822,5771.71
142841,31869.76
142840,29419.06
142839,31952.94
142838,23326.12
142835,23410.95
142849,24614.37
142847,26925.47
142846,26003.9
142844,33530.36
142843,28626.58
142857,30565.89
142856,31018.23
142854,33150.34
142852,27072.74
142851,14720.91
142863,29363.99
142862,31204.93
142861,25439.21
142859,28600.33
142858,26468.91
142870,35861.67
142869,7233.6
142868,22775.63
142866,27404.7
142865,31184.61
142878,29980.09
142874,30709.86
142873,27394.91
142872,26225.41
142871,32743.32
142891,27347.34
142890,29935.74
142889,33059.5
142880,34127.16
142879,33941.97
142922,34616.34
142921,31432.64
142919,27186.97
142918,32364.05
142917,28137.32
142927,34461.68
142926,28978.44
142925,39848.82
142924,28147.22
142923,30457.4
142933,28655.67
142931,28212.42
142930,33817.6
142929,27886.52
142928,33121.85
142938,27584.25
142937,33345.17
142936,40041.91
142935,39484.33
142934,27795.17
142943,27437.31
142942,36118.36
142941,36014.16
142940,34482.3
142939,26501.73
142948,25620.02
142947,33533.33
142946,38847.98
142945,34594.62
142944,28313.82
142953,23825.08
142952,31175.25
142951,27456.89
142950,23235.04
142949,14372.38
142958,31538.25
142957,25338.42
142956,26241.02
142955,33555.78
142954,28211.98
142963,30249.61
142962,30825.99
142961,28997.41
142960,26543.28
142959,31843.43
142970,39952.77
142969,32713.56
142968,26643.11
142967,27735.25
142964,27588.93
142975,27072.74
142974,23738.06
142973,25525.96
142972,28657.26
142971,36496.06
142980,27152.53
142979,31852.07
142978,33984.3
142977,26826.39
142976,16773.69
142986,29924.46
142985,24559.94
142984,27160.16
142983,35308.64
142981,30181.15
142991,26967.34
142990,27830.49
142989,29691.55
142988,28812.58
142987,26490.02
142996,33986.38
142995,27870.25
142994,26815.3
142993,32754.56
142992,23988.72
143001,22577.63
143000,30816.3
142999,26220.85
142998,14296.16
142997,28274.79
143007,23861.23
143006,27359.38
143005,27721.98
143003,29808.45
143002,27627.83
143014,14372.07
143013,30593
143011,13273.88
143010,33570.69
143008,28429.58
143023,37209.16
143022,25318.1
143018,27461.32
143016,15264.04
143015,17594.83
143030,31842.4
143029,19429.83
143027,22538.63
143026,34570.94
143024,25408.67
143037,23373.41
143036,33739.07
143035,24525.17
143034,12589.95
143033,29704.77
143045,25745.29
143044,24197.51
143042,25200.66
143040,27368.72
143039,30805.87
143051,25976.94
143050,26918.04
143048,25468.24
143047,30244.59
